,comment,id,rating,Вопрос решен,Лишнее,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Нравится скорость отработки заявок,Понравилось выполнение заявки
845,спасибо вопрос решить вс стать нормально,3846831,5,1,0,0,0,0,0
846,татьяна владимирович большой спасибо,3848236,5,0,0,0,1,0,0
847,спасибо,3850021,5,1,0,0,0,0,0
848,спасибо быстрый ответ,3850118,1,0,0,1,0,0,0
849,огромный спасибо подъезд,3852179,5,1,0,0,0,0,0
850,спасибо,3852975,5,1,0,0,0,0,0
851,отлично,3854073,5,1,0,0,0,0,0
852,свершиться,3856028,1,0,1,0,0,0,0
853,кнопка лифт этаж грузовой лифт сей пора работать,3858246,1,0,1,0,0,0,0
854,спасибо мастер,3859764,5,0,0,0,1,0,0
855,спасибо среагировать оперативнобыстро вс время связирукопожатие,3859780,5,1,0,1,0,0,0
856,среагировать быстро благодарить,3860248,5,1,0,0,0,1,0
857,спасибо оперативность,3860900,5,0,0,0,0,1,0
858,кнопка вываливаться,3861485,1,0,1,0,0,0,0
859,отличный мастер,3862448,5,0,0,0,1,0,0
860,быть веритьчтый действительно травить,3862765,1,0,1,0,0,0,0
861,спасибо крайний мера ночь пока шум слышный,3863351,5,1,0,0,0,0,0
862,быстро,3863609,5,0,0,0,0,1,0
863,спасибо своевременный выполнение заявка,3866829,5,0,0,0,0,1,0
864,сделать быстро спасибо,3866867,5,1,0,0,0,0,0
865,вс отлично большойпалецвверхий,3868883,5,1,0,0,0,0,0
866,быстро прислать код единственный смущать код лёгкий слишком,4237692,5,1,0,0,0,1,0
867,спасибо быстро оперативно закрепить светильник большойпалецвверхий,4237302,5,1,0,1,0,1,0
868,быстро решить спасибо,4237239,5,1,0,0,0,1,0
869,оперативный решение вопросаспасибо,4237163,5,1,0,0,0,1,0
870,благодарить оперативный предоставление информация,4237053,5,1,0,0,0,1,1
871,вс прекрасно оперативно акт хотеться получить,4236894,5,0,0,1,0,1,0
872,отлично большой спасибо,4236872,5,1,0,0,0,0,0
873,спасибо оперативность супер,4236740,5,0,0,0,0,1,0
874,быстро качественно,4236688,5,0,0,1,0,1,0
875,спасибо быстрый ответ понятно объяснить,4236551,5,0,0,1,0,1,0
876,молниеносно,4236530,5,0,0,0,0,1,0
877,спасибо оперативность,4236487,5,0,0,0,0,1,0
878,большой спасибо оперативный ответ,4236469,5,0,0,0,0,1,0
879,отлично сантехник оперативно прийти устранить видно спец свой дело,4236406,5,1,0,0,1,1,0
880,оперативно профессионально устранить спасибо,4236382,5,1,0,0,1,1,0
881,большой спасибо очень оперативно,4236262,5,1,0,0,0,1,0
882,мастер молодец большойпалецвверхий,4236102,5,0,0,0,1,0,0
883,большой спасибо,4236053,5,1,0,0,0,0,0
884,специалист выйти связь заявка достаточно быстро консультация требоваться муж справиться задача самостоятельно,4235894,5,0,1,0,0,0,0
885,добросовестный мастер виктор,4235790,5,0,0,0,1,0,0
886,сожаление протечка равно небольшой нужно менять гайка,4235478,5,0,1,0,0,0,0
887,батарея остыть чтоть идт почему заявка закрытый,4235471,5,0,1,0,0,0,0
888,спасибо большой оперативность,4235466,5,0,0,0,0,1,0
889,вс отлично сделать де день спасибо,4235354,5,1,0,0,0,1,0
890,понимать отрапортовать работа выполнить скрипеть дверь хлопать остаться изменение,4235110,5,0,1,0,0,0,0
891,спасибо быстрый ответ,4234477,5,0,0,0,0,1,0
892,благадарить оказать услуга,4234433,5,1,0,0,0,0,0
893,спасибо антон грамотность свой работа,4234406,5,0,0,0,1,0,0
894,вопрос решить,4234317,5,0,1,0,0,0,0
895,большой спасибо оперативный ответ,4234285,5,0,0,0,0,1,0
896,спасибо дмитрий прийти оперативно сделать,4234085,5,0,0,0,1,1,0
897,отличный мастер,4234019,5,0,0,0,1,0,0
898,быстро большойпалецвверхоченьсветлыйтонкожа,4233886,5,0,0,0,0,1,0
899,спасибо большойпалецвверхоченьсветлыйтонкожа,4233872,5,1,0,0,0,0,0
900,спасибо оперативный решение заявка,4233842,5,0,0,0,0,1,0
901,быстро чётко,4233821,5,0,0,1,0,1,0
902,здравствуйте нужный подтверждение оплата квитанция прислать пожалуйста,4233795,5,0,1,0,0,0,0
903,вопрос декабрь сумма тр изз такой больший разница,4233537,5,0,1,0,0,0,0
904,быстро слово сантехника сделать,4233528,5,1,0,0,0,1,0
905,мастер прийти быстро пломба поставить быстро спасибо,4233496,5,1,0,1,0,0,0
906,сам консультация вопрос обновление приложение слетать настройка нехорошо,4233386,5,0,1,0,0,0,0
907,получить схема застройщик бояться повредить проводка розетка выключатель монтаж,4233334,5,0,1,0,0,0,0
908,спасибо консультация,4233304,5,0,0,0,0,0,1
909,оперативно прислать выполнить осмотр составить акт интересовать вопрос ответить благодарить,4233035,5,0,0,1,0,0,1
910,быстро,4233009,5,0,0,1,0,1,0
911,мастер молодец быстро качественно сделать,4232957,5,0,0,0,1,0,0
912,оперативно восстановить элетроэнергия,4232822,5,1,0,0,0,1,0
913,довольно быстро ликвидировать отсутствие электричество,4232820,5,1,0,0,0,1,0
914,спасибо сложенныерук,4232490,5,1,0,0,0,0,0
915,вежливый специалист,4232446,5,0,0,0,1,0,0
